,0
2019-07-25 00:00:00+00:00,0.008765446912312846
2019-07-26 00:00:00+00:00,-0.004285688288126699
2019-07-27 00:00:00+00:00,0.004859305280066506
2019-07-28 00:00:00+00:00,0.0
2019-07-29 00:00:00+00:00,0.0
2019-07-30 00:00:00+00:00,-0.0047862242953585765
2019-07-31 00:00:00+00:00,-0.01795313405245713
2019-08-01 00:00:00+00:00,0.00698786592623768
2019-08-02 00:00:00+00:00,0.005734559660865335
2019-08-03 00:00:00+00:00,-0.021052606695400322
2019-08-04 00:00:00+00:00,0.0
2019-08-05 00:00:00+00:00,0.0
2019-08-06 00:00:00+00:00,-0.01762074771721467
2019-08-07 00:00:00+00:00,-0.005811854451792553
2019-08-08 00:00:00+00:00,-3.2466642748807395e-05
2019-08-09 00:00:00+00:00,0.012920550717868018
2019-08-10 00:00:00+00:00,-0.009952412850178782
2019-08-11 00:00:00+00:00,0.0
2019-08-12 00:00:00+00:00,2.220446049250313e-16
2019-08-13 00:00:00+00:00,-0.0051904207069177755
2019-08-14 00:00:00+00:00,0.0012911117665235228
2019-08-15 00:00:00+00:00,-0.023434194238101558
2019-08-16 00:00:00+00:00,-0.014031943227394317
2019-08-17 00:00:00+00:00,0.017214395597430432
2019-08-18 00:00:00+00:00,-2.220446049250313e-16
2019-08-19 00:00:00+00:00,0.0
2019-08-20 00:00:00+00:00,0.013644269930728203
2019-08-21 00:00:00+00:00,-0.00456400597616724
2019-08-22 00:00:00+00:00,0.014814863738360051
2019-08-23 00:00:00+00:00,0.0013112945914486307
2019-08-24 00:00:00+00:00,-0.006308217471364785
2019-08-25 00:00:00+00:00,0.0
2019-08-26 00:00:00+00:00,0.0
2019-08-27 00:00:00+00:00,0.0011646802119518185
2019-08-28 00:00:00+00:00,0.008858888577542245
2019-08-29 00:00:00+00:00,-0.0016331794106511088
2019-08-30 00:00:00+00:00,0.00957988251396591
2019-08-31 00:00:00+00:00,0.007005571651134801
2019-09-01 00:00:00+00:00,0.0
2019-09-02 00:00:00+00:00,0.0
2019-09-03 00:00:00+00:00,-0.0003585347667306449
2019-09-04 00:00:00+00:00,-0.005902382149798546
2019-09-05 00:00:00+00:00,0.009852593859269065
2019-09-06 00:00:00+00:00,0.011713973546449097
2019-09-07 00:00:00+00:00,0.004448789127530661
2019-09-08 00:00:00+00:00,2.220446049250313e-16
2019-09-09 00:00:00+00:00,0.0
2019-09-10 00:00:00+00:00,0.011423089380195872
2019-09-11 00:00:00+00:00,0.002449116340903723
2019-09-12 00:00:00+00:00,0.005988355849341209
2019-09-13 00:00:00+00:00,0.004754155879858057
2019-09-14 00:00:00+00:00,0.007698203685780669
2019-09-15 00:00:00+00:00,0.0
2019-09-16 00:00:00+00:00,0.0
2019-09-17 00:00:00+00:00,-0.0030435302695244193
2019-09-18 00:00:00+00:00,-0.00443520273136766
2019-09-19 00:00:00+00:00,0.0026131990945388317
2019-09-20 00:00:00+00:00,0.008371673517583167
2019-09-21 00:00:00+00:00,-0.0007128534305858025
2019-09-22 00:00:00+00:00,0.0
2019-09-23 00:00:00+00:00,0.0
2019-09-24 00:00:00+00:00,-0.009379546245094739
2019-09-25 00:00:00+00:00,-0.0024277387865149214
2019-09-26 00:00:00+00:00,-0.014097559212532751
2019-09-27 00:00:00+00:00,0.003482844204383051
2019-09-28 00:00:00+00:00,0.0024933712302506184
2019-09-29 00:00:00+00:00,0.0
2019-09-30 00:00:00+00:00,0.0
2019-10-01 00:00:00+00:00,0.004059898895776293
2019-10-02 00:00:00+00:00,-0.007898106313263487
2019-10-03 00:00:00+00:00,-0.016539715212262274
2019-10-04 00:00:00+00:00,2.220446049250313e-16
2019-10-05 00:00:00+00:00,0.008181702421183878
2019-10-06 00:00:00+00:00,0.0
2019-10-07 00:00:00+00:00,-2.220446049250313e-16
2019-10-08 00:00:00+00:00,0.002770768865569817
2019-10-09 00:00:00+00:00,-0.012283840963353554
2019-10-10 00:00:00+00:00,0.006086791880630882
2019-10-11 00:00:00+00:00,0.004120694828334548
2019-10-12 00:00:00+00:00,0.02109915125693207
2019-10-13 00:00:00+00:00,0.0
2019-10-14 00:00:00+00:00,0.0
2019-10-15 00:00:00+00:00,0.0008417475052779899
2019-10-16 00:00:00+00:00,0.010263138762537594
2019-10-17 00:00:00+00:00,0.00022986092201371378
2019-10-18 00:00:00+00:00,0.0027734477593572837
2019-10-19 00:00:00+00:00,-0.002791116046834685
2019-10-20 00:00:00+00:00,0.0
2019-10-21 00:00:00+00:00,-2.220446049250313e-16
2019-10-22 00:00:00+00:00,0.009663294010193058
2019-10-23 00:00:00+00:00,0.00043413632875433095
2019-10-24 00:00:00+00:00,-0.00019704936423059483
2019-10-25 00:00:00+00:00,0.003350984091349263
2019-10-26 00:00:00+00:00,-0.0035864535694438704
2019-10-27 00:00:00+00:00,0.0
2019-10-28 00:00:00+00:00,0.0
2019-10-29 00:00:00+00:00,0.005172496564810114
2019-10-30 00:00:00+00:00,-0.0005909352108068866
2019-10-31 00:00:00+00:00,-0.0020244564322403624
2019-11-01 00:00:00+00:00,-0.0016793615043938503
2019-11-02 00:00:00+00:00,0.008722632074317449
2019-11-03 00:00:00+00:00,0.0
2019-11-04 00:00:00+00:00,0.0
2019-11-05 00:00:00+00:00,0.009358741071777477
2019-11-06 00:00:00+00:00,0.0036900623070585947
2019-11-07 00:00:00+00:00,0.0029462514480695923
2019-11-08 00:00:00+00:00,0.007909759376589554
2019-11-09 00:00:00+00:00,-0.0044958241193103765
2019-11-10 00:00:00+00:00,4.440892098500626e-16
2019-11-11 00:00:00+00:00,0.0
2019-11-12 00:00:00+00:00,0.0028916002959746834
2019-11-13 00:00:00+00:00,0.001172891553503197
2019-11-14 00:00:00+00:00,-0.008372746001917397
2019-11-15 00:00:00+00:00,0.0015334791254344449
2019-11-16 00:00:00+00:00,0.00699511172529399
2019-11-17 00:00:00+00:00,0.0
2019-11-18 00:00:00+00:00,0.0
2019-11-19 00:00:00+00:00,-0.002424582025044586
2019-11-20 00:00:00+00:00,0.001977077957747264
2019-11-21 00:00:00+00:00,-0.004085582008982347
2019-11-22 00:00:00+00:00,-0.0018414025277390111
2019-11-23 00:00:00+00:00,0.004735408182922285
2019-11-24 00:00:00+00:00,0.0
2019-11-25 00:00:00+00:00,0.0
2019-11-26 00:00:00+00:00,0.007251268237620678
2019-11-27 00:00:00+00:00,0.0029858871149990307
2019-11-28 00:00:00+00:00,0.0034953438291494
2019-11-29 00:00:00+00:00,-0.001221026198362729
2019-11-30 00:00:00+00:00,-0.0005930609556322741
2019-12-01 00:00:00+00:00,0.0
2019-12-02 00:00:00+00:00,0.0
2019-12-03 00:00:00+00:00,-0.016691446638795293
2019-12-04 00:00:00+00:00,-0.0012376704220918855
2019-12-05 00:00:00+00:00,0.011801272120872897
2019-12-06 00:00:00+00:00,0.0011862586506641293
2019-12-07 00:00:00+00:00,0.005742966359456814
2019-12-08 00:00:00+00:00,2.220446049250313e-16
2019-12-09 00:00:00+00:00,0.0
2019-12-10 00:00:00+00:00,-0.0011441383630562685
